Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
HP,Notebook,4,1.2281477530568776,10.542920580443562,0,1,164.99604333285785,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.141588091769059,12.02677490785651,1,0,354.2428453338347,Other Intel Processor,0,240,Intel,Windows
Toshiba,Notebook,8,1.904057965771936,11.037128232663045,0,0,156.51091139438554,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.474532192968671,11.765996382371677,0,1,127.26433271144052,Intel Core i7,1000,256,Nvidia,Windows
Dell,Workstation,8,1.8209388874152859,11.890926272485064,1,0,281.5615747380929,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,8,2.2539679982937844,10.67578348316222,0,0,100.05871741832888,Intel Core i7,500,0,Nvidia,Windows
HP,Notebook,8,2.1287136284748707,10.775211898939721,0,1,100.77232983859192,Intel Core i7,1000,0,Intel,Windows
HP,Notebook,8,2.1339181327368753,10.554386892641908,0,1,142.4644597474059,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,8,1.9669591466018141,10.408567856963623,0,0,99.86397406767057,AMD Processor,2000,0,AMD,Windows
Lenovo,Notebook,4,2.190723294764708,10.272987613865407,0,0,101.14377992839604,Intel Core i5,500,0,Intel,Windows
Mediacom,Notebook,4,1.3457647499758647,9.544309021144068,0,1,163.35967725668394,Other Intel Processor,32,0,Intel,Windows
Lenovo,Notebook,6,2.4668043072129424,10.515999550373731,0,0,142.31414467743662,Intel Core i5,0,256,Nvidia,Windows
Dell,Workstation,8,2.1487856963605827,11.571578165025704,0,0,141.606992667605,Other Intel Processor,1000,0,Nvidia,Windows
Asus,Notebook,8,1.9601341489416,9.980187537858006,0,0,102.30470152241455,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.168506255927296,11.34116481220994,0,0,164.21257799418967,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.7445642093958011,10.710149054449014,1,1,140.00386833839516,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.4366787974494233,10.96995400393156,0,0,110.03216673744565,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.0955993749490234,10.53509088872123,0,0,100.904193250211,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,8,1.9742906832403655,11.418403847478787,0,1,139.81767210992362,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,4,2.0576066457792095,10.044792770072394,0,0,100.21094417939258,Intel Core i3,0,128,Intel,Windows
Lenovo,Notebook,4,2.275948348402015,10.658188859634647,0,0,139.64506311530639,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,2.1056423913512323,9.942861347370942,0,0,100.03838000900699,Other Intel Processor,2000,0,Intel,Windows
Dell,Notebook,8,1.92648912681155,10.845319654222852,0,0,141.12833682438568,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,4,2.188132474758606,9.973885896806426,0,0,141.13961689762405,AMD Processor,0,256,AMD,Windows
Lenovo,Notebook,4,2.8037444808611833,10.340798210064461,0,0,107.46408171068721,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,1.9932037812826606,11.435194348227128,1,0,281.0040584096813,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Workstation,16,2.155965932184095,11.491544463137162,0,0,142.6154408048301,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.1341848749649672,11.14939992626179,1,1,196.0286193674894,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.2048626311454003,9.871499278415287,0,0,100.67796006587072,Intel Core i3,1000,0,Intel,Others
HP,Notebook,8,2.113134264207019,10.754779519588517,0,0,143.20296412203714,Intel Core i5,0,256,Nvidia,Windows
Chuwi,Notebook,4,1.8031850327231573,9.4719233312749,0,0,141.80922271178028,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,8,2.7448689726437117,10.750456005453403,0,0,129.20875597043926,Intel Core i7,1000,128,Nvidia,Others
HP,Notebook,8,1.2061344784414565,11.421612900652349,1,0,277.1312241494497,Other Intel Processor,0,256,Intel,Windows
Lenovo,Notebook,4,1.8205359952757758,9.496923267173793,0,0,98.58744013788896,Other Intel Processor,1000,0,Intel,Others
Lenovo,Notebook,8,1.1691863053438292,10.89617728879406,0,1,167.4116942447654,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,64,3.649128183196158,12.271475796593483,0,1,127.21120582788357,Intel Core i7,0,1000,Nvidia,Windows
Lenovo,Notebook,4,2.0677088051781913,9.687839281298588,0,0,110.40756532855927,Other Intel Processor,500,0,Intel,Windows
Dell,Gaming,32,4.445320394152011,12.168864210956196,0,1,126.59214104290866,Intel Core i7,1000,1000,Nvidia,Windows
HP,Notebook,8,1.4019113381170423,11.27785974058964,0,0,159.19686073227848,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.6548806454314486,10.762899454403119,0,1,140.7393728329776,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,1.6359591435686223,11.174011900408846,0,0,156.61745310378944,Intel Core i5,0,256,Intel,Windows
Apple,Ultrabook,16,1.769292424548103,11.831970615933198,0,1,220.4576293854133,Intel Core i7,0,512,AMD,Mac
Dell,Ultrabook,8,1.226050934285365,11.212823768943956,1,0,275.98368016264493,Intel Core i7,0,256,Intel,Windows
Microsoft,Ultrabook,8,1.2642876420452491,11.500745160374912,1,0,200.71025480282375,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.611825125831708,11.339444794017496,0,0,126.99029363299601,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.5146079046047165,10.582977033356235,0,1,164.0764288765102,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.916982432921501,11.123375565595866,0,0,139.93257395733644,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,4,1.2230678178262646,11.342438522901212,0,0,177.6997969678044,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.9750702807698086,11.66590327740563,0,0,139.88279388020212,Intel Core i7,0,256,Intel,Windows
Mediacom,2 in 1 Convertible,4,1.1063846217097246,9.674003219007506,1,1,191.25377700123803,Other Intel Processor,0,32,Intel,Windows
Asus,2 in 1 Convertible,2,1.0633821920646067,9.57601909775525,1,0,136.84273539027683,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,4,1.5816026360803472,10.875266770336935,0,0,112.66743827949676,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,4,1.4328074314933936,10.14184956990603,0,0,133.58076409479057,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,2.1295366914653715,10.594597693540942,0,0,139.4605361017786,Intel Core i7,0,256,AMD,Others
Asus,Ultrabook,16,1.1216519500421445,11.532405833808783,0,0,155.89043783726163,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.090935882699398,9.96620205587137,0,0,101.53798501428227,AMD Processor,500,0,AMD,Windows
HP,Notebook,8,1.9594769701302057,10.552122469353668,0,0,141.5909704899813,Intel Core i7,0,256,AMD,Windows
Lenovo,Gaming,8,2.5645871569306036,11.111718208588377,0,1,140.77323274637087,Intel Core i7,1000,128,Nvidia,Windows
Fujitsu,Notebook,8,2.1272874844218923,10.574062734476154,0,0,102.3854501983734,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,2.046004916472771,10.53702160574917,0,0,142.61284487660495,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.4083754783024265,10.072264569922712,0,0,99.39174864380372,Intel Core i3,500,0,Intel,Windows
LG,Ultrabook,8,1.0453053307855857,11.529229176001282,1,1,157.4271323362528,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.302097582840451,11.272747607594868,0,0,164.40379312216248,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.117778873661161,10.600224745279862,0,0,140.81316935581418,Intel Core i5,2000,0,AMD,Windows
Asus,Gaming,8,2.932135110647502,10.939980566788117,0,0,128.05526134769485,Intel Core i7,1000,0,Nvidia,Windows
Asus,Notebook,8,2.0092915886109592,10.631252229786808,0,0,141.33694323262844,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,8,2.2382676036029046,10.638464186423487,0,0,142.44125176973205,Intel Core i5,0,256,AMD,Windows
Acer,Notebook,8,2.456951045678083,10.064692766314366,0,0,100.55606841284785,AMD Processor,1000,0,AMD,Windows
Dell,Notebook,8,1.9871606769608927,10.582592803823495,0,0,142.6558315557349,Intel Core i5,1000,0,Intel,Others
HP,Notebook,8,1.9592503007483917,11.014496738345098,0,0,142.2551247569815,Intel Core i5,500,0,AMD,Windows
HP,Notebook,4,1.9590919467767138,10.05840816828589,0,0,100.88285227844378,Intel Core i3,500,0,AMD,Windows
Acer,Notebook,4,2.310818983203342,9.929001308415108,0,0,101.7934983689777,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.5173854515029466,9.425997206964976,0,0,111.46010372759055,Other Intel Processor,0,32,Intel,Windows
Dell,Notebook,8,2.0080973858782367,11.49714906543794,0,0,140.7354486414133,Intel Core i7,0,256,Nvidia,Windows
Asus,Gaming,16,2.964590909559028,11.222845539701781,0,0,128.41078560169927,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,16,1.795406310992227,11.79129896583588,0,1,218.5682371115293,Intel Core i7,0,256,AMD,Mac
Dell,Notebook,4,1.8597384144888962,10.833921797050847,0,0,98.5979581977701,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.1155276439206163,11.40688997589614,0,1,210.13972422231976,Intel Core i7,0,512,Intel,Windows
Asus,Ultrabook,16,1.6230057388678296,11.247798598092018,0,0,140.76523539791663,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,16,2.1608596852976554,11.095161896781205,0,0,139.5759563884915,Intel Core i7,2000,256,AMD,Windows
HP,Ultrabook,8,1.482850222869508,11.256391400881093,0,0,157.85377049407566,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.391127524578162,11.032253142565946,0,0,141.91762806389286,Intel Core i7,1000,128,Nvidia,Windows
Acer,Notebook,2,1.59380275241089,9.76764824027679,0,0,110.59303169264699,Other Intel Processor,0,0,Intel,Others
Asus,Notebook,4,2.3730391336842436,10.719878757205347,0,0,99.2901384302706,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,3.280910352568975,10.422448439786304,0,0,107.78819489940147,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,6,1.850995219054254,10.314156577765386,0,1,141.5420830564596,AMD Processor,0,128,AMD,Windows
Asus,Gaming,8,2.807376187646573,11.442175414665726,0,1,128.49478951243748,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,16,4.518671726428084,11.725289967499844,0,1,125.53457201347919,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.1447416948025,10.979437235520605,1,0,274.59521628704806,Intel Core i5,0,256,Intel,Others
Dell,Gaming,16,4.350407787663153,11.929331178933532,0,1,168.14304534098625,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.2929275128592448,11.506745526620616,0,0,124.64730033536928,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,4,1.5489798488920918,11.029917903722687,0,0,127.24080495161675,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.2997406972620447,11.803819315374447,1,0,211.7733428273925,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.2246310376320766,11.045198799158621,0,0,140.64361501393034,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,6,2.8334038253546225,10.56294846304327,0,0,107.80635146012402,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,2.1038110842905575,10.340984317470147,0,0,140.28549424403482,AMD Processor,1000,128,AMD,Windows
Dell,Gaming,8,2.6012071657553153,11.274648982809174,0,0,283.5516068043304,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.116991700243753,11.27214288386277,0,0,141.66510400697302,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.921545537178573,10.330312487235132,0,0,142.99747344721632,Intel Core i5,0,256,Intel,Others
Apple,Ultrabook,16,2.0699510418396487,11.65939579622118,0,1,218.63282608187492,Intel Core i7,0,0,Intel,Mac
Dell,Ultrabook,16,1.1803825295621158,11.68981372451646,1,0,275.63468032840706,Intel Core i7,0,1000,Intel,Windows
Dell,Ultrabook,16,1.2156197795025925,11.794699614992007,1,1,332.7181734449739,Intel Core i7,0,1000,Intel,Windows
Asus,Gaming,8,2.7085518241227904,11.34471830287728,0,1,128.73490521534498,Intel Core i7,1000,256,Nvidia,Windows
Asus,Notebook,8,1.9396025529966574,11.130619758628518,0,1,281.2012306170867,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,4.45074770575445,11.88107671172784,0,1,129.29072130592556,Intel Core i7,1000,256,Nvidia,Windows
Acer,Gaming,16,2.5745237707676134,11.12691304535054,0,0,142.6279838765395,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,1.8808114399583196,10.677835531688627,0,0,99.10511540590034,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.4107163765750121,10.80344772601867,0,1,166.86259322257604,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,2.2976410051649903,10.116435206364136,0,0,100.56623959240274,Intel Core i3,2000,0,Nvidia,Others
Dell,Notebook,8,2.207418327443049,10.653042578321598,0,0,139.57986763720922,Intel Core i5,0,256,AMD,Windows
Lenovo,Gaming,16,2.680439434730369,10.924614906573819,1,1,143.11573864962438,Intel Core i7,1000,128,Nvidia,Windows
Dell,2 in 1 Convertible,4,1.7349803923690477,10.460114814869375,1,0,167.5100544775088,Intel Core i3,1000,0,Intel,Windows
Acer,Gaming,16,4.299374928791656,11.558158782122213,0,1,126.94845964851748,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.5376579935100794,11.38839648777352,0,0,176.1445165037069,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.2545559287578412,11.022589960662986,0,1,275.3475135028306,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,1.6785004585179681,10.595414478098428,0,0,158.46185202938887,Intel Core i3,0,128,Intel,Windows
MSI,Gaming,8,2.4651823197358893,11.05318047532161,0,0,139.28975103780348,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.2594945574812206,11.398711382889507,1,0,174.64813142038523,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,16,2.415384905234781,11.219412327136334,0,1,142.17719071262877,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.6631123186603245,10.263804731352316,1,1,225.4785698973303,Other Intel Processor,0,0,Intel,Others
HP,2 in 1 Convertible,8,1.4901832095544782,10.173766871710136,1,0,134.1779767555037,Other Intel Processor,0,0,Intel,Others
HP,Notebook,8,1.8637173405208272,10.062380299785183,0,0,98.91618128201965,AMD Processor,0,128,AMD,Windows
Asus,Gaming,8,3.0370035778236577,11.041599008220299,0,0,128.8604727705941,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.3171129300997064,10.014818294862344,0,0,99.56581037774886,Intel Core i3,1000,0,Intel,Windows
Dell,Ultrabook,8,1.9708258396207055,10.928390065707637,0,1,140.8632171203598,Intel Core i5,1000,128,Nvidia,Windows
Dell,Workstation,16,2.2098779102766617,11.731774378320832,0,1,140.59128613151506,Intel Core i7,0,512,Nvidia,Windows
Asus,Gaming,8,3.2742675637334386,11.155373903147664,0,0,127.27283641387191,AMD Processor,1000,256,AMD,Windows
HP,Notebook,8,1.9551102003419416,10.874286374918501,0,0,159.2584865965507,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,1.8639034207961347,10.022567011564274,0,0,141.81415262090033,Intel Core i3,1000,0,Intel,Windows
Dell,Notebook,8,1.9974257096829509,10.811332104639783,0,0,141.8226947067087,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,8,2.2142046758140164,10.613329272178634,0,0,142.6372915736673,Intel Core i7,0,256,AMD,Windows
Dell,Netbook,4,1.3108211848777098,9.671639557706914,0,0,133.30673314640592,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,8,2.219232878814387,10.297036348389199,0,0,139.69500539150604,Intel Core i5,0,256,Intel,Others
Acer,Notebook,6,2.0179818899988726,10.138450732509641,1,1,139.96617864616212,Intel Core i3,1000,0,Intel,Windows
Asus,2 in 1 Convertible,6,1.5626420424095961,10.452560423368967,1,0,167.06123475656997,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,2.7132677726419536,10.801279640365204,0,0,107.11365114723401,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.5355919888164418,10.551145852538522,0,0,165.2100282382551,Intel Core i3,0,128,Intel,Windows
Dell,Notebook,8,2.2967543172925042,10.727804521063648,0,0,140.75978015678268,Intel Core i7,0,256,AMD,Windows
Lenovo,Workstation,8,2.7096946811852938,11.534973223286563,0,0,139.35016924333678,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.3767226391236482,10.90220535522057,1,1,167.15722248819122,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,2.2540442978847515,10.355210686261083,0,0,140.81026649410757,Intel Core i5,128,0,Intel,Windows
MSI,Gaming,8,2.292264629370802,10.990636791108788,0,0,141.08369962542002,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.7698214895249442,10.381516510035073,0,1,158.1457895832787,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.4805531873996545,10.912271449058332,0,0,158.99755719147905,Intel Core i5,500,0,Intel,Windows
Dell,Gaming,8,2.677833753933167,10.830075030204899,0,0,141.4206438353394,Intel Core i5,0,0,Nvidia,Windows
HP,2 in 1 Convertible,4,2.2982780379378163,10.491351317333661,1,0,100.30011046715555,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.7668288841324185,11.205746716149184,0,0,140.48756340391728,Intel Core i7,0,512,Intel,Windows
Dell,2 in 1 Convertible,12,1.6120801105790918,11.147802426198686,1,1,166.7196783835089,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.6616846566127,10.515183370749787,0,0,99.52683042066502,Intel Core i3,0,128,Intel,Windows
HP,Notebook,8,1.981671894789368,11.051189510646125,0,0,156.1928886690991,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,1.3607143635592587,9.65931555464245,0,0,110.94559797257502,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.383835478581264,11.486256847138357,1,1,165.92042866193947,Intel Core i5,0,512,Intel,Windows
HP,Notebook,4,1.9137335746235666,9.950232845968591,0,0,99.90893587134605,AMD Processor,500,0,AMD,Windows
HP,2 in 1 Convertible,16,1.2017739872747415,11.791826093376976,1,1,331.42146478132616,Intel Core i7,0,1000,Intel,Windows
Lenovo,Gaming,16,2.4427751002820415,10.891391305946923,0,1,142.6712325283883,AMD Processor,1000,512,AMD,Windows
Lenovo,2 in 1 Convertible,16,1.3071565200632074,11.463754592992242,1,1,275.829678145803,Intel Core i7,0,1000,Intel,Windows
Asus,Notebook,4,2.035380749340765,9.673982347219383,0,0,100.8833197909448,Other Intel Processor,500,0,Intel,Windows
Asus,2 in 1 Convertible,8,2.1498028949844104,10.587178578347864,1,0,101.12478737792983,Intel Core i5,1000,0,Intel,Windows
Dell,Ultrabook,4,1.5164372233362258,11.033641848785193,0,0,124.30631655291685,Intel Core i3,0,128,Intel,Windows
Lenovo,Notebook,8,1.7870726768585286,11.055596580358479,0,0,157.66880321144149,Intel Core i5,0,180,Intel,Windows
Lenovo,Notebook,4,2.0536533228133504,10.428555008882372,0,0,142.28981870028207,Intel Core i3,0,128,Intel,Windows
HP,Workstation,16,2.538539839396523,11.77959403447072,0,0,140.17521527457777,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,16,2.8959885085831507,11.163517656333347,0,0,129.23125715466645,Intel Core i7,2000,256,AMD,Windows
Lenovo,Workstation,16,2.2515759482581204,11.768211309835776,0,1,282.9623426202449,Intel Core i7,0,512,Nvidia,Windows
Dell,Gaming,16,2.5681867935503733,11.392453885709303,0,0,282.74353478630013,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,16,1.4614432878725552,11.051418982647787,0,0,164.21197656289385,Intel Core i7,0,512,Intel,Windows
Dell,Gaming,32,4.443436736140631,12.01756409605416,0,1,126.25881953397787,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,8,2.263744621690025,10.325121290251532,0,0,100.43282061537096,AMD Processor,1000,0,AMD,Windows
HP,Notebook,8,1.8673872795673603,11.13778915100269,0,0,140.67884854237874,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.7003559580378733,10.695042408746263,1,1,165.60909909850227,Intel Core i7,1000,0,Intel,Windows
Lenovo,Notebook,6,2.773701640651043,10.72289421737011,0,0,107.18329451892038,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.3217231856378344,10.463267582707424,0,0,104.40637380801515,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,4,2.2385990552053454,9.896667670780957,0,0,99.51202235500982,Other Intel Processor,500,0,Intel,Windows
Dell,Notebook,8,1.2697965736131505,11.222040558425787,0,0,156.4890665419213,Intel Core i5,0,256,Intel,Windows
Razer,Gaming,16,1.9242120361358,12.138679971483343,0,0,158.90641974668796,Intel Core i7,0,1000,Nvidia,Windows
